26	1956	06	24	14	16	18	32	37	43	nA	Sonntag
27	1956	07	01	5	13	21	25	35	44	nA	Sonntag
28	1956	07	08	3	20	42	43	47	48	nA	Sonntag
29	1956	07	15	12	17	19	23	34	48	nA	Sonntag
30	1956	07	22	5	8	10	18	38	48	nA	Sonntag
31	1956	07	29	9	10	17	23	27	35	nA	Sonntag
32	1956	08	05	9	23	25	31	40	46	nA	Sonntag
33	1956	08	12	4	10	11	26	31	47	nA	Sonntag
34	1956	08	19	5	6	14	33	34	40	nA	Sonntag
35	1956	08	26	3	11	16	25	29	36	nA	Sonntag
36	1956	09	02	14	26	31	40	48	49	nA	Sonntag
37	1956	09	09	15	22	27	28	42	47	nA	Sonntag
38	1956	09	16	4	8	17	18	23	42	nA	Sonntag
39	1956	09	23	5	6	9	21	22	31	nA	Sonntag
40	1956	09	30	9	10	24	27	36	39	nA	Sonntag
41	1956	10	07	6	9	29	33	36	44	nA	Sonntag
42	1956	10	14	10	11	12	25	32	42	nA	Sonntag
43	1956	10	21	1	2	22	36	41	48	nA	Sonntag
44	1956	10	28	5	17	29	39	47	49	nA	Sonntag
45	1956	11	04	7	16	19	33	38	39	nA	Sonntag
46	1956	11	11	7	14	29	34	36	49	nA	Sonntag
47	1956	11	18	14	16	28	37	39	40	nA	Sonntag
48	1956	11	25	6	9	16	25	36	44	nA	Sonntag
49	1956	12	02	9	10	15	21	27	47	nA	Sonntag
50	1956	12	09	6	7	11	13	32	43	nA	Sonntag
51	1956	12	16	15	17	20	23	31	35	nA	Sonntag
52	1956	12	23	1	5	13	45	47	49	nA	Sonntag
1	1957	01	06	11	17	23	26	31	38	nA	Sonntag
2	1957	01	13	4	15	16	17	19	20	nA	Sonntag
3	1957	01	20	3	6	7	12	33	47	nA	Sonntag
4	1957	01	27	2	6	9	28	39	49	nA	Sonntag
5	1957	02	03	6	12	30	34	39	43	nA	Sonntag
6	1957	02	10	9	17	18	19	31	49	nA	Sonntag
7	1957	02	17	1	9	15	31	35	42	nA	Sonntag
8	1957	02	24	2	15	16	23	28	43	nA	Sonntag
9	1957	03	03	4	9	11	34	36	45	nA	Sonntag
10	1957	03	10	2	7	18	35	36	45	nA	Sonntag
11	1957	03	17	3	14	24	32	35	44	nA	Sonntag
12	1957	03	24	14	18	22	31	45	48	nA	Sonntag
13	1957	03	31	20	26	27	30	44	47	nA	Sonntag
14	1957	04	07	2	14	18	31	40	48	nA	Sonntag
15	1957	04	14	6	15	18	28	39	44	nA	Sonntag
16	1957	04	22	11	27	35	39	44	45	nA	Montag
17	1957	04	28	18	20	23	33	37	43	nA	Sonntag
18	1957	05	05	2	4	22	27	31	41	nA	Sonntag
19	1957	05	12	15	17	21	24	31	40	nA	Sonntag
20	1957	05	19	16	20	28	29	30	44	nA	Sonntag
21	1957	05	26	1	3	24	35	40	45	nA	Sonntag
22	1957	06	02	3	4	14	29	32	37	nA	Sonntag
23	1957	06	10	1	7	8	32	35	47	nA	Montag
24	1957	06	16	14	21	30	34	38	44	nA	Sonntag
25	1957	06	23	4	8	10	12	19	25	nA	Sonntag
26	1957	06	30	15	23	31	36	37	46	nA	Sonntag
27	1957	07	07	5	6	11	14	22	26	nA	Sonntag
28	1957	07	14	28	30	34	40	41	44	nA	Sonntag
29	1957	07	21	1	2	3	23	42	44	nA	Sonntag
30	1957	07	28	1	9	20	25	27	34	nA	Sonntag
31	1957	08	04	6	8	17	42	43	48	nA	Sonntag
32	1957	08	11	13	26	29	33	36	39	nA	Sonntag
33	1957	08	18	3	8	14	40	41	48	nA	Sonntag
34	1957	08	25	24	30	31	36	38	42	nA	Sonntag
35	1957	09	01	2	4	7	27	40	47	nA	Sonntag
36	1957	09	08	12	20	21	27	38	40	nA	Sonntag
37	1957	09	15	12	19	24	28	34	37	nA	Sonntag
38	1957	09	22	7	9	10	25	33	35	nA	Sonntag
39	1957	09	29	13	20	21	22	26	42	nA	Sonntag
40	1957	10	06	6	9	11	25	26	31	nA	Sonntag
41	1957	10	13	1	14	29	30	41	49	nA	Sonntag
42	1957	10	20	2	24	27	35	36	42	nA	Sonntag
43	1957	10	27	2	4	9	18	22	23	nA	Sonntag
44	1957	11	03	3	11	26	45	46	49	nA	Sonntag
45	1957	11	10	16	20	24	30	45	46	nA	Sonntag
46	1957	11	17	8	20	22	24	34	49	nA	Sonntag
47	1957	11	24	1	3	14	23	25	26	nA	Sonntag
48	1957	12	01	9	11	26	27	36	46	nA	Sonntag
49	1957	12	08	3	26	32	43	45	47	nA	Sonntag
50	1957	12	15	7	11	18	22	27	39	nA	Sonntag
51	1957	12	22	4	7	22	23	28	33	nA	Sonntag
52	1957	12	29	14	34	36	45	46	47	nA	Sonntag
1	1958	01	05	6	10	15	21	36	44	nA	Sonntag
2	1958	01	12	9	19	22	23	36	37	nA	Sonntag
3	1958	01	19	3	12	14	30	32	34	nA	Sonntag
4	1958	01	26	4	6	7	23	27	41	nA	Sonntag
5	1958	02	02	4	34	38	39	46	48	nA	Sonntag
6	1958	02	09	25	30	37	40	43	45	nA	Sonntag
7	1958	02	16	8	15	21	36	37	45	nA	Sonntag
8	1958	02	23	2	3	12	17	19	26	nA	Sonntag
9	1958	03	02	9	11	21	24	27	48	nA	Sonntag
10	1958	03	09	5	10	11	20	36	49	nA	Sonntag
11	1958	03	16	2	6	8	17	18	35	nA	Sonntag
12	1958	03	23	5	20	22	27	39	43	nA	Sonntag
13	1958	03	30	22	28	30	34	38	46	nA	Sonntag
14	1958	04	07	23	24	29	36	44	49	nA	Montag
15	1958	04	13	10	13	16	28	29	47	nA	Sonntag
16	1958	04	20	3	5	22	25	27	49	nA	Sonntag
17	1958	04	27	1	9	21	25	30	38	nA	Sonntag
18	1958	05	04	10	15	31	32	38	48	nA	Sonntag
19	1958	05	11	2	7	25	32	36	38	nA	Sonntag
20	1958	05	18	18	21	26	34	41	49	nA	Sonntag
21	1958	05	25	3	6	8	29	37	38	nA	Sonntag
22	1958	06	01	24	25	30	31	33	43	nA	Sonntag
23	1958	06	08	8	9	32	34	46	48	nA	Sonntag
24	1958	06	15	13	24	30	32	33	46	nA	Sonntag
25	1958	06	22	17	24	26	30	32	37	nA	Sonntag
26	1958	06	29	8	9	10	15	27	36	nA	Sonntag
27	1958	07	06	6	28	31	33	39	46	nA	Sonntag
28	1958	07	13	17	18	19	21	36	49	nA	Sonntag
29	1958	07	20	3	4	29	30	44	49	nA	Sonntag
30	1958	07	27	17	35	41	42	47	48	nA	Sonntag
31	1958	08	03	10	14	18	24	46	48	nA	Sonntag
32	1958	08	10	9	14	22	26	34	36	nA	Sonntag
33	1958	08	17	1	10	17	20	29	39	nA	Sonntag
34	1958	08	24	18	28	35	37	42	45	nA	Sonntag
35	1958	08	31	14	19	21	31	32	45	nA	Sonntag
36	1958	09	07	13	21	37	44	45	47	nA	Sonntag
37	1958	09	14	1	5	9	33	35	40	nA	Sonntag
38	1958	09	21	1	7	13	14	20	32	nA	Sonntag
39	1958	09	28	9	22	27	35	39	46	nA	Sonntag
40	1958	10	05	2	4	8	30	38	44	nA	Sonntag
41	1958	10	12	6	16	19	20	25	33	nA	Sonntag
42	1958	10	19	4	6	45	46	48	49	nA	Sonntag
43	1958	10	26	6	21	30	33	34	36	nA	Sonntag
44	1958	11	02	7	8	13	29	47	49	nA	Sonntag
45	1958	11	09	8	11	12	18	44	46	nA	Sonntag
46	1958	11	16	11	21	22	25	45	47	nA	Sonntag
47	1958	11	23	4	18	19	22	25	49	nA	Sonntag
48	1958	11	30	11	18	19	44	46	49	nA	Sonntag
49	1958	12	07	1	4	13	17	27	28	nA	Sonntag
50	1958	12	14	9	11	13	26	31	48	nA	Sonntag
51	1958	12	21	6	9	15	17	40	45	nA	Sonntag
52	1958	12	28	12	14	19	41	44	49	nA	Sonntag
1	1959	01	04	2	13	27	34	41	46	nA	Sonntag
2	1959	01	11	7	18	28	44	45	46	nA	Sonntag
3	1959	01	18	2	4	6	40	41	43	nA	Sonntag
4	1959	01	25	5	27	28	41	44	47	nA	Sonntag
5	1959	02	01	1	6	25	26	33	41	nA	Sonntag
6	1959	02	08	6	11	13	15	25	33	nA	Sonntag
7	1959	02	15	6	8	11	25	29	33	nA	Sonntag
8	1959	02	22	5	18	29	44	47	49	nA	Sonntag
9	1959	03	01	2	18	21	33	37	46	nA	Sonntag
10	1959	03	08	1	10	11	16	36	39	nA	Sonntag
11	1959	03	15	14	21	29	37	40	48	nA	Sonntag
12	1959	03	22	5	19	26	34	43	49	nA	Sonntag
13	1959	03	29	7	10	16	23	35	49	nA	Sonntag
14	1959	04	05	2	18	19	23	35	39	nA	Sonntag
15	1959	04	12	2	28	33	39	42	48	nA	Sonntag
16	1959	04	19	4	16	20	22	28	46	nA	Sonntag
17	1959	04	26	1	8	14	15	21	40	nA	Sonntag
18	1959	05	03	5	7	30	31	35	46	nA	Sonntag
19	1959	05	10	14	19	22	42	43	44	nA	Sonntag
20	1959	05	17	1	7	27	41	46	49	nA	Sonntag
21	1959	05	24	1	4	5	19	28	41	nA	Sonntag
22	1959	05	31	8	17	22	25	44	49	nA	Sonntag
23	1959	06	07	10	11	21	23	42	44	nA	Sonntag
24	1959	06	14	17	19	28	30	32	41	nA	Sonntag
25	1959	06	21	10	23	24	28	35	42	nA	Sonntag
26	1959	06	28	3	4	21	34	42	43	nA	Sonntag
27	1959	07	05	2	9	18	36	44	49	nA	Sonntag
28	1959	07	12	23	25	29	31	35	46	nA	Sonntag
29	1959	07	19	2	9	13	26	40	46	nA	Sonntag
30	1959	07	26	14	30	31	34	38	48	nA	Sonntag
31	1959	08	02	6	14	24	37	45	48	nA	Sonntag
32	1959	08	09	9	11	26	33	35	36	nA	Sonntag
33	1959	08	16	9	13	15	16	28	31	nA	Sonntag
34	1959	08	23	2	13	19	31	41	42	nA	Sonntag
35	1959	08	30	11	14	16	33	35	36	nA	Sonntag
36	1959	09	06	3	8	9	18	26	29	nA	Sonntag
37	1959	09	13	1	9	15	16	23	44	nA	Sonntag
38	1959	09	20	11	26	31	45	46	48	nA	Sonntag
39	1959	09	27	1	9	22	24	30	32	nA	Sonntag
40	1959	10	04	15	16	17	19	21	29	nA	Sonntag
41	1959	10	11	5	6	17	31	34	39	nA	Sonntag
42	1959	10	18	2	11	19	38	40	45	nA	Sonntag
43	1959	10	25	6	18	19	26	29	39	nA	Sonntag
44	1959	11	01	12	18	25	29	33	37	nA	Sonntag
45	1959	11	08	19	20	31	36	38	45	nA	Sonntag
46	1959	11	15	3	7	23	29	35	37	nA	Sonntag
47	1959	11	22	4	15	23	38	43	47	nA	Sonntag
48	1959	11	29	3	4	5	14	34	49	nA	Sonntag
49	1959	12	06	1	2	20	21	29	37	nA	Sonntag
50	1959	12	13	5	14	20	32	43	45	nA	Sonntag
51	1959	12	20	20	22	25	27	40	42	nA	Sonntag
52	1959	12	27	8	17	25	31	47	48	nA	Sonntag
1	1960	01	03	9	39	40	42	43	48	nA	Sonntag
2	1960	01	10	22	27	28	33	36	41	nA	Sonntag
3	1960	01	17	7	14	15	24	33	49	nA	Sonntag
4	1960	01	24	22	37	42	43	45	48	nA	Sonntag
5	1960	01	31	4	29	30	40	41	49	nA	Sonntag
6	1960	02	07	8	13	20	33	41	48	nA	Sonntag
7	1960	02	14	10	12	22	26	28	45	nA	Sonntag
8	1960	02	21	1	12	14	25	26	45	nA	Sonntag
9	1960	02	28	3	4	12	13	20	24	nA	Sonntag
10	1960	03	06	2	6	25	34	44	48	nA	Sonntag
11	1960	03	13	19	28	32	41	43	46	nA	Sonntag
12	1960	03	20	26	33	43	45	47	48	nA	Sonntag
13	1960	03	27	4	5	19	22	32	42	nA	Sonntag
14	1960	04	03	9	10	22	25	30	47	nA	Sonntag
15	1960	04	10	3	7	15	39	43	47	nA	Sonntag
16	1960	04	18	3	17	36	39	44	48	nA	Montag
17	1960	04	24	4	17	25	33	40	42	nA	Sonntag
18	1960	05	01	12	14	22	35	39	45	nA	Sonntag
19	1960	05	08	3	9	28	32	33	41	nA	Sonntag
20	1960	05	15	7	14	22	36	41	46	nA	Sonntag
21	1960	05	22	6	8	14	28	32	36	nA	Sonntag
22	1960	05	29	2	26	28	29	32	39	nA	Sonntag
23	1960	06	06	24	31	32	40	44	48	nA	Montag
24	1960	06	12	10	15	24	27	31	34	nA	Sonntag
25	1960	06	19	14	19	24	31	40	41	nA	Sonntag
26	1960	06	26	8	10	13	27	39	49	nA	Sonntag
27	1960	07	03	4	17	21	23	34	49	nA	Sonntag
28	1960	07	10	15	16	21	23	35	43	nA	Sonntag
29	1960	07	17	12	20	22	29	30	49	nA	Sonntag
30	1960	07	24	4	13	22	23	29	44	nA	Sonntag
31	1960	07	31	5	18	25	32	33	38	nA	Sonntag
32	1960	08	07	13	27	34	35	43	48	nA	Sonntag
33	1960	08	14	4	7	14	25	30	38	nA	Sonntag
34	1960	08	21	6	10	11	12	19	43	nA	Sonntag
35	1960	08	28	12	24	28	31	37	39	nA	Sonntag
36	1960	09	04	11	22	27	45	46	48	nA	Sonntag
37	1960	09	11	23	25	32	41	42	46	nA	Sonntag
38	1960	09	18	3	19	22	25	29	45	nA	Sonntag
39	1960	09	25	7	8	17	18	33	48	nA	Sonntag
40	1960	10	02	3	4	12	16	19	31	nA	Sonntag
41	1960	10	09	12	20	24	30	38	45	nA	Sonntag
42	1960	10	16	5	14	22	25	29	38	nA	Sonntag
43	1960	10	23	5	6	18	29	31	48	nA	Sonntag
44	1960	10	30	8	24	35	41	47	49	nA	Sonntag
45	1960	11	06	3	9	10	18	19	24	nA	Sonntag
46	1960	11	13	4	15	20	30	41	47	nA	Sonntag
47	1960	11	20	13	14	19	33	36	42	nA	Sonntag
48	1960	11	27	1	14	20	27	46	47	nA	Sonntag
49	1960	12	04	3	4	5	13	18	22	nA	Sonntag
50	1960	12	11	12	23	24	26	32	34	nA	Sonntag
51	1960	12	18	1	5	8	45	46	47	nA	Sonntag
52	1960	12	26	8	20	36	40	42	47	nA	Montag
1	1961	01	01	8	11	15	27	42	49	nA	Sonntag
2	1961	01	08	10	13	20	30	38	39	nA	Sonntag
3	1961	01	15	10	14	16	23	35	37	nA	Sonntag
4	1961	01	22	4	6	15	38	47	49	nA	Sonntag
5	1961	01	29	6	10	18	37	45	47	nA	Sonntag
6	1961	02	05	15	16	18	25	37	43	nA	Sonntag
7	1961	02	12	5	16	32	38	41	42	nA	Sonntag
8	1961	02	19	5	13	15	36	44	49	nA	Sonntag
9	1961	02	26	6	13	18	26	35	36	nA	Sonntag
10	1961	03	05	1	2	8	9	25	28	nA	Sonntag
11	1961	03	12	8	13	21	24	26	28	nA	Sonntag
12	1961	03	19	2	32	34	40	41	48	nA	Sonntag
13	1961	03	26	6	7	9	12	15	40	nA	Sonntag
14	1961	04	03	6	9	32	33	38	40	nA	Montag
15	1961	04	09	3	17	20	21	26	31	nA	Sonntag
16	1961	04	16	4	23	27	28	29	38	nA	Sonntag
17	1961	04	23	15	16	17	30	38	40	nA	Sonntag
18	1961	04	30	1	8	19	23	40	46	nA	Sonntag
19	1961	05	07	3	18	22	27	34	39	nA	Sonntag
20	1961	05	14	5	7	18	21	22	43	nA	Sonntag
21	1961	05	22	7	9	21	31	35	45	nA	Montag
22	1961	05	28	14	24	41	43	45	48	nA	Sonntag
23	1961	06	04	1	2	11	15	36	41	nA	Sonntag
24	1961	06	11	2	5	25	29	39	47	nA	Sonntag
25	1961	06	18	5	9	21	22	34	47	nA	Sonntag
26	1961	06	25	14	23	28	29	36	40	nA	Sonntag
27	1961	07	02	1	17	25	29	37	42	nA	Sonntag
28	1961	07	09	1	11	18	25	26	33	nA	Sonntag
29	1961	07	16	1	2	19	32	42	48	nA	Sonntag
30	1961	07	23	3	5	15	28	42	43	nA	Sonntag
31	1961	07	30	2	12	35	41	47	49	nA	Sonntag
32	1961	08	06	12	15	25	28	32	43	nA	Sonntag
33	1961	08	13	9	12	23	28	31	38	nA	Sonntag
34	1961	08	20	9	25	31	33	34	48	nA	Sonntag
35	1961	08	27	11	15	17	18	33	44	nA	Sonntag
36	1961	09	03	2	10	15	20	32	35	nA	Sonntag
37	1961	09	10	5	11	13	15	16	29	nA	Sonntag
38	1961	09	17	1	10	20	27	37	49	nA	Sonntag
39	1961	09	24	5	7	10	13	16	18	nA	Sonntag
40	1961	10	01	4	14	23	29	33	36	nA	Sonntag
41	1961	10	08	1	4	31	33	35	48	nA	Sonntag
42	1961	10	15	7	12	14	17	19	44	nA	Sonntag
43	1961	10	22	25	31	40	45	47	48	nA	Sonntag
44	1961	10	29	4	16	22	33	35	40	nA	Sonntag
45	1961	11	05	5	6	9	33	41	44	nA	Sonntag
46	1961	11	12	11	12	18	27	33	49	nA	Sonntag
47	1961	11	19	8	13	14	30	32	44	nA	Sonntag
48	1961	11	26	1	2	20	37	39	40	nA	Sonntag
49	1961	12	03	7	8	16	17	25	27	nA	Sonntag
50	1961	12	10	5	10	23	29	39	47	nA	Sonntag
51	1961	12	17	5	13	21	25	32	49	nA	Sonntag
52	1961	12	26	4	22	31	32	36	42	nA	Dienstag
53	1961	12	31	1	2	9	24	26	27	nA	Sonntag
