4, 1959, 01, 25, "05", "27", "28", "41", "44", "47", nA, "052728414447", Sonntag
5, 1959, 02, 01, "01", "06", "25", "26", "33", "41", nA, "010625263341", Sonntag
6, 1959, 02, 08, "06", "11", "13", "15", "25", "33", nA, "061113152533", Sonntag
7, 1959, 02, 15, "06", "08", "11", "25", "29", "33", nA, "060811252933", Sonntag
8, 1959, 02, 22, "05", "18", "29", "44", "47", "49", nA, "051829444749", Sonntag
9, 1959, 03, 01, "02", "18", "21", "33", "37", "46", nA, "021821333746", Sonntag
10, 1959, 03, 08, "01", "10", "11", "16", "36", "39", nA, "011011163639", Sonntag
11, 1959, 03, 15, "14", "21", "29", "37", "40", "48", nA, "142129374048", Sonntag
12, 1959, 03, 22, "05", "19", "26", "34", "43", "49", nA, "051926344349", Sonntag
13, 1959, 03, 29, "07", "10", "16", "23", "35", "49", nA, "071016233549", Sonntag
14, 1959, 04, 05, "02", "18", "19", "23", "35", "39", nA, "021819233539", Sonntag
15, 1959, 04, 12, "02", "28", "33", "39", "42", "48", nA, "022833394248", Sonntag
16, 1959, 04, 19, "04", "16", "20", "22", "28", "46", nA, "041620222846", Sonntag
17, 1959, 04, 26, "01", "08", "14", "15", "21", "40", nA, "010814152140", Sonntag
18, 1959, 05, 03, "05", "07", "30", "31", "35", "46", nA, "050730313546", Sonntag
19, 1959, 05, 10, "14", "19", "22", "42", "43", "44", nA, "141922424344", Sonntag
20, 1959, 05, 17, "01", "07", "27", "41", "46", "49", nA, "010727414649", Sonntag
21, 1959, 05, 24, "01", "04", "05", "19", "28", "41", nA, "010405192841", Sonntag
22, 1959, 05, 31, "08", "17", "22", "25", "44", "49", nA, "081722254449", Sonntag
23, 1959, 06, 07, "10", "11", "21", "23", "42", "44", nA, "101121234244", Sonntag
24, 1959, 06, 14, "17", "19", "28", "30", "32", "41", nA, "171928303241", Sonntag
25, 1959, 06, 21, "10", "23", "24", "28", "35", "42", nA, "102324283542", Sonntag
26, 1959, 06, 28, "03", "04", "21", "34", "42", "43", nA, "030421344243", Sonntag
27, 1959, 07, 05, "02", "09", "18", "36", "44", "49", nA, "020918364449", Sonntag
28, 1959, 07, 12, "23", "25", "29", "31", "35", "46", nA, "232529313546", Sonntag
29, 1959, 07, 19, "02", "09", "13", "26", "40", "46", nA, "020913264046", Sonntag
30, 1959, 07, 26, "14", "30", "31", "34", "38", "48", nA, "143031343848", Sonntag
31, 1959, 08, 02, "06", "14", "24", "37", "45", "48", nA, "061424374548", Sonntag
32, 1959, 08, 09, "09", "11", "26", "33", "35", "36", nA, "091126333536", Sonntag
33, 1959, 08, 16, "09", "13", "15", "16", "28", "31", nA, "091315162831", Sonntag
34, 1959, 08, 23, "02", "13", "19", "31", "41", "42", nA, "021319314142", Sonntag
35, 1959, 08, 30, "11", "14", "16", "33", "35", "36", nA, "111416333536", Sonntag
